RegionID,SizeRank,ZipCode,State,City,Metro,CountyName,Price
92563,2281,78626,TX,Georgetown,"Austin-Round Rock-Georgetown, TX",Williamson County,325832.1637
71068,2282,30350,GA,Sandy Springs,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,239021.1517
63166,2283,13601,NY,Watertown,"Watertown-Fort Drum, NY",Jefferson County,141729.1648
95824,2284,89128,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,251631.6805
79783,2285,49507,MI,Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,197735.1902
99193,2286,97322,OR,Albany,"Albany-Lebanon, OR",Linn County,315241.083
70390,2287,29301,SC,Spartanburg,"Spartanburg, SC",Spartanburg County,138813.7977
97039,2288,92831,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,642707.6707
71056,2289,30338,GA,Dunwoody,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,353787.7889
85857,2290,63011,MO,Ballwin,"St. Louis, MO-IL",Saint Louis County,250228.223
72442,2291,33139,FL,Miami Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,898191.5198
79038,2292,48178,MI,South Lyon,"Detroit-Warren-Dearborn, MI",Oakland County,190081.4093
62194,2293,11710,NY,North Bellmore,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,600262.3298
81421,2294,53703,WI,Madison,"Madison, WI",Dane County,495647.2448
94884,2296,85302,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,266145.8345
58518,2297,1852,MA,Lowell,"Boston-Cambridge-Newton, MA-NH",Middlesex County,368021.6945
75603,2298,40272,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,191881.1209
60365,2299,6513,CT,New Haven,"New Haven-Milford, CT",New Haven County,216520.1424
93257,2300,80128,CO,Columbine,"Denver-Aurora-Lakewood, CO",Jefferson County,384374.2324
753844,2301,29486,SC,Summerville,"Charleston-North Charleston, SC",Berkeley County,409962.9929
86605,2302,64801,MO,Joplin,"Joplin, MO",Jasper County,108543.1512
93851,2303,82001,WY,Cheyenne,"Cheyenne, WY",Laramie County,262354.229
96012,2304,90031,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,731480.6606
67140,2305,22079,VA,Lorton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,398240.1836
99577,2306,98117,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,790176.0485
66818,2307,21208,MD,Pikesville,"Baltimore-Columbia-Towson, MD",Baltimore County,227734.5064
84838,2308,61201,IL,Rock Island,"Davenport-Moline-Rock Island, IA-IL",Rock Island County,106111.8574
65783,2309,19115,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,257848.7642
66246,2310,20152,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,442142.1508
75548,2311,40165,KY,Shepherdsville,"Louisville/Jefferson County, KY-IN",Bullitt County,206481.9578
95609,2312,88310,NM,Alamogordo,"Alamogordo, NM",Otero County,119121.0207
96385,2313,91362,CA,Thousand Oaks,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,593711.2528
80715,2314,51503,IA,Council Bluffs,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,187657.0725
65803,2315,19136,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,197621.829
70866,2316,30087,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,205148.76
91736,2317,77087,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,169759.1248
70033,2318,28562,NC,Trent Woods,"New Bern, NC",Craven County,185274.2824
89049,2319,71360,LA,Pineville,"Alexandria, LA",Rapides Parish,99901.46988
69412,2320,27560,NC,Morrisville,"Raleigh-Cary, NC",Wake County,333107.0666
96469,2321,91711,CA,Claremont,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,683988.6077
73181,2322,34698,FL,Dunedin,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,339879.9883
99136,2323,97222,OR,Milwaukie,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,392317.3654
73967,2324,36608,AL,Mobile,"Mobile, AL",Mobile County,169327.4111
69788,2325,28226,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,266438.8179
65795,2325,19128,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,266845.5529
87855,2327,68104,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,165698.9068
97399,2328,93657,CA,Sanger,"Fresno, CA",Fresno County,268636.064
99948,2329,98662,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,349626.3737
70947,2330,30180,GA,Villa Rica,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,199818.7099
66058,2331,19805,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,169879.5412
94798,2332,85203,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,310590.6781
93126,2333,79915,TX,El Paso,"El Paso, TX",El Paso County,137907.7025
61785,2334,10309,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,570134.5257
97795,2335,94590,CA,Vallejo,"Vallejo, CA",Solano County,427158.3233
60909,2335,8012,NJ,Blackwood,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,249299.2607
91658,2337,77009,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,337609.6108
97535,2338,94061,CA,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1257612.93
96967,2339,92649,CA,Huntington Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,770280.9308
63878,2340,15068,PA,New Kensington,"Pittsburgh, PA",Westmoreland County,133310.3324
70288,2341,29063,SC,Irmo,"Columbia, SC",Richland County,216089.589
66061,2342,19808,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,262662.5536
76661,2343,43402,OH,Bowling Green,"Toledo, OH",Wood County,188830.7475
76234,2344,42104,KY,Bowling Green,"Bowling Green, KY",Warren County,186841.3699
67540,2345,23111,VA,Mechanicsville,"Richmond, VA",Hanover County,320829.0658
97741,2346,94534,CA,Fairfield,"Vallejo, CA",Solano County,535961.9268
66248,2347,20155,VA,Gainesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,485211.4097
91205,2348,76040,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,254070.1765
74656,2349,38118,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,79750.05887
96758,2350,92253,CA,La Quinta,"Riverside-San Bernardino-Ontario, CA",Riverside County,535814.4269
70590,2351,29605,SC,Greenville,"Greenville-Anderson, SC",Greenville County,209753.2884
92010,2352,77535,TX,Dayton,"Houston-The Woodlands-Sugar Land, TX",Liberty County,193603.5874
70336,2353,29150,SC,Sumter,"Sumter, SC",Sumter County,73818.90559
90776,2354,75224,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,201722.4473
60265,2355,6360,CT,Norwich,"Norwich-New London, CT",New London County,232042.5587
75718,2356,40515,KY,Lexington,"Lexington-Fayette, KY",Fayette County,209474.1201
73396,2357,35226,AL,Hoover,"Birmingham-Hoover, AL",Jefferson County,227445.8636
65802,2358,19135,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,168724.1152
72072,2358,32571,FL,Pace,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,180020.9595
60607,2360,7103,NJ,Newark,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,344497.3631
98358,2361,95667,CA,Placerville,"Sacramento-Roseville-Folsom, CA",El Dorado County,411135.6554
84430,2362,60185,IL,West Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,263176.527
71590,2363,31602,GA,Valdosta,"Valdosta, GA",Lowndes County,126426.0494
99890,2363,98584,WA,Shelton,"Shelton, WA",Mason County,386385.4461
66567,2365,20707,MD,Laurel,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,296187.6867
96887,2366,92508,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,412489.1864
79019,2367,48154,MI,Livonia,"Detroit-Warren-Dearborn, MI",Wayne County,232664.9092
93244,2368,80112,CO,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,409057.5551
91892,2369,77382,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,352312.1646
96982,2370,92672,CA,San Clemente,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1169928.015
67656,2371,23321,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,229495.4466
72485,2372,33183,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,321057.7928
71861,2372,32207,FL,Jacksonville,"Jacksonville, FL",Duval County,202394.6082
91990,2374,77506,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County,142904.4209
95120,2374,86001,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,440322.4777
58459,2376,1702,MA,Framingham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,365577.5519
79779,2377,49503,MI,Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,259674.3569
78034,2377,46219,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,156407.5535
70996,2379,30269,GA,Peachtree City,"Atlanta-Sandy Springs-Alpharetta, GA",Fayette County,363975.9705
80084,2380,50023,IA,Ankeny,"Des Moines-West Des Moines, IA",Polk County,208948.9238
66783,2380,21113,MD,Odenton,"Baltimore-Columbia-Towson, MD",Anne Arundel County,344297.2706
69244,2382,27217,NC,,"Burlington, NC",Alamance County,153731.5043
95837,2383,89141,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,402349.8991
82273,2384,55423,MN,Richfield,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,288725.753
81284,2385,53204,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,112515.8582
75573,2386,40219,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,192661.1943
90673,2387,75077,TX,Highland Village,"Dallas-Fort Worth-Arlington, TX",Denton County,372705.2766
67123,2388,22033,VA,Fairfax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,424116.6463
72028,2389,32506,FL,Pensacola,"Pensacola-Ferry Pass-Brent, FL",Escambia County,158894.529
95945,2390,89523,NV,Reno,"Reno, NV",Washoe County,524120.9949
91834,2391,77304,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,240704.1614
96926,2392,92583,CA,San Jacinto,"Riverside-San Bernardino-Ontario, CA",Riverside County,322829.134
97048,2394,92841,CA,Garden Grove,"Los Angeles-Long Beach-Anaheim, CA",Orange County,717609.8217
84592,2395,60565,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,275552.0278
63645,2396,14624,NY,Rochester,"Rochester, NY",Monroe County,190335.9788
61129,2397,8618,NJ,Trenton,"Trenton-Princeton, NJ",Mercer County,286003.1143
91891,2398,77381,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,265217.0134
93584,2399,80906,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,318776.0721
81287,2400,53207,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,238821.4702
99317,2401,97477,OR,Springfield,"Eugene-Springfield, OR",Lane County,312796.3896
84626,2403,60624,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,127302.203
58994,2404,2920,RI,Cranston,"Providence-Warwick, RI-MA",Providence County,364763.5559
92328,2405,78232,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,244543.7749
96672,2406,92131,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,758633.9104
93288,2406,80211,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,623485.2965
61175,2408,8759,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,272543.8631
92447,2409,78413,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,174605.4073
67132,2410,22042,VA,Falls Church,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,442434.8712
86712,2411,65109,MO,Jefferson City,"Jefferson City, MO",Cole County,189819.0091
93296,2412,80220,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,471074.8623
76581,2413,43213,OH,Whitehall,"Columbus, OH",Franklin County,165318.5358
82047,2414,55024,MN,Farmington,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,266140.5539
93434,2415,80503,CO,Longmont,"Boulder, CO",Boulder County,503839.524
93475,2416,80602,CO,Thornton,"Denver-Aurora-Lakewood, CO",Adams County,500914.8446
81236,2417,53132,WI,Franklin,"Milwaukee-Waukesha, WI",Milwaukee County,275225.4902
98429,2418,95820,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,377097.6649
72700,2418,33594,FL,Valrico,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,242041.3906
65064,2420,17402,PA,York,"York-Hanover, PA",York County,220017.6275
79599,2421,49120,MI,Niles,"Niles, MI",Berrien County,155613.1474
91997,2422,77515,TX,Angleton,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,154271.9016
94916,2423,85340,AZ,Litchfield Park,"Phoenix-Mesa-Chandler, AZ",Maricopa County,389572.1498
72157,2424,32707,FL,Casselberry,"Orlando-Kissimmee-Sanford, FL",Seminole County,243748.8517
74951,2425,38671,MS,Southaven,"Memphis, TN-MS-AR",DeSoto County,187407.7586
97578,2426,94124,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,810650.9493
94603,2427,84606,UT,Provo,"Provo-Orem, UT",Utah County,343619.7331
72884,2428,33881,FL,Winter Haven,"Lakeland-Winter Haven, FL",Polk County,162352.1236
96633,2429,92083,CA,Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,577178.5675
96292,2431,91104,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,994566.6752
90800,2432,75248,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,274229.3699
85932,2433,63114,MO,Overland,"St. Louis, MO-IL",Saint Louis County,115110.0964
86608,2434,64804,MO,Joplin,"Joplin, MO",Newton County,132735.7626
67606,2435,23231,VA,Henrico,"Richmond, VA",Henrico County,223570.3555
83136,2436,57103,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,204136.3321
79094,2437,48239,MI,Redford,"Detroit-Warren-Dearborn, MI",Wayne County,124501.9868
92489,2438,78539,TX,Edinburg,"McAllen-Edinburg-Mission, TX",Hidalgo County,131979.676
86152,2439,63701,MO,Cape Girardeau,"Cape Girardeau, MO-IL",Cape Girardeau County,143263.1009
97890,2440,94952,CA,Petaluma,"Santa Rosa-Petaluma, CA",Sonoma County,806621.6088
91175,2441,76001,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,232068.7675
62004,2442,11101,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,1363244.39
78298,2443,46835,IN,Fort Wayne,"Fort Wayne, IN",Allen County,198421.2614
73815,2443,36301,AL,Dothan,"Dothan, AL",Houston County,99107.7877
67042,2445,21784,MD,Sykesville,"Baltimore-Columbia-Towson, MD",Carroll County,292199.0593
81188,2446,53066,WI,Oconomowoc,"Milwaukee-Waukesha, WI",Waukesha County,375363.7621
96123,2448,90277,CA,Redondo Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1192813.735
677175,2449,84009,UT,South Jordan,"Salt Lake City, UT",Salt Lake County,444274.0774
60317,2450,6450,CT,Meriden,"New Haven-Milford, CT",New Haven County,231322.9763
88826,2451,70817,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,177643.1484
67921,2452,24018,VA,Roanoke,"Roanoke, VA",Roanoke County,220323.8907
69933,2452,28411,NC,Wilmington,"Wilmington, NC",New Hanover County,306436.3254
82763,2454,56301,MN,Saint Cloud,"St. Cloud, MN",Stearns County,247132.6376
93287,2455,80210,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,610580.1168
98464,2456,95901,CA,Marysville,"Yuba City, CA",Yuba County,271704.0549
77441,2457,45103,OH,Batavia,"Cincinnati, OH-KY-IN",Clermont County,221170.9208
99146,2458,97233,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,302699.122
95798,2459,89102,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,262453.157
84353,2460,60098,IL,Woodstock,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,217174.5438
59405,2461,4240,ME,Lewiston,"Lewiston-Auburn, ME",Androscoggin County,253282.811
89409,2462,72143,AR,Searcy,"Searcy, AR",White County,127603.8808
70894,2463,30117,GA,Carrollton,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,195319.6797
75588,2464,40245,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,332788.6746
94476,2465,84116,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,357856.3994
99910,2466,98607,WA,Camas,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,425780.3609
97761,2467,94555,CA,Fremont,"San Francisco-Oakland-Berkeley, CA",Alameda County,769699.6067
84696,2468,60901,IL,Kankakee,"Kankakee, IL",Kankakee County,112132.2253
71001,2468,30274,GA,Riverdale,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,169972.1392
95123,2470,86004,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,434004.4654
94803,2471,85208,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,334253.2392
97527,2472,94040,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1024605.576
76358,2473,42420,KY,Henderson,"Evansville, IN-KY",Henderson County,111369.7023
84364,2474,60110,IL,Carpentersville,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,238794.2246
66213,2475,20111,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,320298.4162
94734,2476,85018,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,350656.8103
58481,2476,1760,MA,Natick,"Boston-Cambridge-Newton, MA-NH",Middlesex County,575895.9734
74385,2478,37601,TN,Johnson City,"Johnson City, TN",Washington County,187528.4233
90676,2479,75081,TX,Richardson,"Dallas-Fort Worth-Arlington, TX",Dallas County,277129.7683
94840,2480,85248,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,465920.2573
73386,2481,35216,AL,Vestavia Hills,"Birmingham-Hoover, AL",Jefferson County,182604.0484
96614,2482,92058,CA,Oceanside,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,549600.2744
80288,2483,50317,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,151824.4991
62204,2484,11722,NY,Central Islip,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,450907.9104
77981,2485,46131,IN,Franklin,"Indianapolis-Carmel-Anderson, IN",Johnson County,193914.7055
93589,2487,80911,CO,Security-Widefield,"Colorado Springs, CO",El Paso County,294153.0436
76996,2488,44094,OH,Willoughby,"Cleveland-Elyria, OH",Lake County,168038.726
95793,2489,89084,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,363044.0735
99907,2490,98604,WA,Battle Ground,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,454746.8922
58495,2491,1810,MA,Andover,"Boston-Cambridge-Newton, MA-NH",Essex County,497911.1959
81253,2492,53154,WI,Oak Creek,"Milwaukee-Waukesha, WI",Milwaukee County,256391.6201
72608,2493,33442,FL,Deerfield Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,210881.894
69961,2494,28451,NC,Leland,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,261824.7712
77022,2495,44122,OH,Shaker Heights,"Cleveland-Elyria, OH",Cuyahoga County,155322.5907
77630,2496,45373,OH,Troy,"Dayton-Kettering, OH",Miami County,164653.5892
80286,2497,50315,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,159226.6227
60105,2498,6040,CT,Manchester,"Hartford-East Hartford-Middletown, CT",Hartford County,228757.5475
91657,2499,77008,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,530338.4858
88482,2500,70118,LA,New Orleans,"New Orleans-Metairie, LA",Orleans Parish,271954.6549
66794,2501,21136,MD,Reisterstown,"Baltimore-Columbia-Towson, MD",Baltimore County,202400.3905
65788,2502,19121,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,225325.6715
75339,2503,39532,MS,Biloxi,"Gulfport-Biloxi, MS",Harrison County,172663.6871
89945,2504,73120,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,166573.5197
84502,2505,60451,IL,New Lenox,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,257301.2409
62533,2506,12401,NY,Kingston,"Kingston, NY",Ulster County,307339.7736
70968,2507,30223,GA,Experiment,"Atlanta-Sandy Springs-Alpharetta, GA",Spalding County,126578.825
79045,2508,48186,MI,Westland,"Detroit-Warren-Dearborn, MI",Wayne County,115691.9237
94801,2509,85206,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,351033.4984
99515,2509,98030,WA,Kent,"Seattle-Tacoma-Bellevue, WA",King County,317019.6841
96324,2511,91205,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,820900.0244
84330,2512,60074,IL,Palatine,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,215125.2536
93445,2513,80521,CO,Fort Collins,"Fort Collins, CO",Larimer County,414707.866
94561,2514,84403,UT,Ogden,"Ogden-Clearfield, UT",Weber County,303028.9339
79754,2514,49441,MI,Roosevelt Park,"Muskegon, MI",Muskegon County,191146.1942
94759,2516,85043,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,265626.5843
58949,2517,2864,RI,Cumberland,"Providence-Warwick, RI-MA",Providence County,404814.8861
79609,2518,49203,MI,Jackson,"Jackson, MI",Jackson County,125493.0921
70452,2519,29407,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,345587.7665
75668,2520,40391,KY,Winchester,"Lexington-Fayette, KY",Clark County,154353.8511
76482,2521,43040,OH,Marysville,"Columbus, OH",Union County,251124.7329
96265,2522,91001,CA,Altadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,999721.5067
99138,2523,97224,OR,Tigard,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,408260.6934
77020,2524,44120,OH,Shaker Heights,"Cleveland-Elyria, OH",Cuyahoga County,80705.34779
97989,2525,95121,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,683281.7585
66757,2526,21060,MD,Glen Burnie,"Baltimore-Columbia-Towson, MD",Anne Arundel County,268424.9105
65757,2527,19087,PA,Wayne,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,377296.6083
96001,2528,90020,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,620932.1491
71035,2528,30315,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,207146.9676
71520,2530,31405,GA,Savannah,"Savannah, GA",Chatham County,211056.3559
65754,2531,19083,PA,Havertown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,287711.2672
60694,2532,7501,NJ,Paterson,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,343664.4341
97067,2533,92869,CA,Orange,"Los Angeles-Long Beach-Anaheim, CA",Orange County,685471.4263
95751,2534,89012,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,414108.507
91684,2535,77035,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,120939.4333
89308,2536,72023,AR,Cabot,"Little Rock-North Little Rock-Conway, AR",Lonoke County,150449.5497
91251,2537,76106,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,159794.2201
399661,2538,85395,AZ,Goodyear,"Phoenix-Mesa-Chandler, AZ",Maricopa County,497894.8899
60985,2538,8096,NJ,Woodbury,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,272836.5335
98434,2540,95825,CA,Arden-Arcade,"Sacramento-Roseville-Folsom, CA",Sacramento County,366016.0991
97244,2541,93405,CA,San Luis Obispo,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,769899.4788
91464,2542,76543,TX,Killeen,"Killeen-Temple, TX",Bell County,142339.1174
98233,2543,95476,CA,Sonoma,"Santa Rosa-Petaluma, CA",Sonoma County,745892.7933
94413,2544,84047,UT,Midvale,"Salt Lake City, UT",Salt Lake County,359338.2187
91877,2545,77365,TX,Porter,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,207071.7054
73535,2546,35601,AL,Decatur,"Decatur, AL",Morgan County,156961.3136
92634,2547,78723,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,409770.3218
97531,2548,94044,CA,Pacifica,"San Francisco-Oakland-Berkeley, CA",San Mateo County,944661.0496
72438,2549,33135,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,341471.1653
100226,2550,99507,AK,Anchorage,"Anchorage, AK",Anchorage Borough,245850.6706
62006,2551,11103,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,839588.9919
99348,2553,97527,OR,Grants Pass,"Grants Pass, OR",Josephine County,346924.4189
78035,2554,46220,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,280900.7891
97960,2555,95062,CA,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,1125533.496
99786,2556,98404,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County,365003.1722
67227,2557,22309,VA,Mount Vernon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,266504.7224
65671,2559,18966,PA,Churchville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,347400.6687
90671,2560,75075,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,266078.5833
93215,2561,80026,CO,Lafayette,"Boulder, CO",Boulder County,485068.3064
72236,2562,32810,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,218743.3291
95303,2562,87108,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,240725.6239
69043,2564,26508,WV,Morgantown,"Morgantown, WV",Monongalia County,184266.1534
72577,2565,33410,FL,Palm Beach Gardens,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,362814.2005
78704,2565,47630,IN,Newburgh,"Evansville, IN-KY",Warrick County,198834.1579
92034,2567,77571,TX,La Porte,"Houston-The Woodlands-Sugar Land, TX",Harris County,160110.0871
84296,2567,60031,IL,Gurnee,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,230695.8722
94222,2569,83607,ID,Caldwell,"Boise City, ID",Canyon County,413471.5282
73202,2570,34748,FL,Leesburg,"Orlando-Kissimmee-Sanford, FL",Lake County,234220.6657
73208,2571,34759,FL,Poinciana,"Lakeland-Winter Haven, FL",Polk County,294866.2475
73008,2572,34116,FL,Naples,"Naples-Marco Island, FL",Collier County,262791.4452
66724,2573,21014,MD,Bel Air,"Baltimore-Columbia-Towson, MD",Harford County,254013.2159
91663,2573,77014,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,164532.8991
