RegionID,SizeRank,ZipCode,State,City,Metro,CountyName,Price
69270,961,27265,NC,High Point,"Greensboro-High Point, NC",Guilford County,1783.919088
92657,962,78748,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,1508.631442
67222,963,22304,VA,Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria City,1935.99018
97429,964,93720,CA,Fresno,"Fresno, CA",Fresno County,2033.864714
82547,965,56001,MN,Mankato,"Mankato, MN",Blue Earth County,1468.222222
94538,966,84321,UT,Logan,"Logan, UT-ID",Cache County,1562.291667
77007,967,44107,OH,Lakewood,"Cleveland-Elyria, OH",Cuyahoga County,1302.603616
69446,968,27606,NC,Raleigh,"Raleigh-Cary, NC",Wake County,1607.488604
70975,969,30236,GA,,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,1619.159722
74127,970,37043,TN,Clarksville,"Clarksville, TN-KY",Montgomery County,1579.77549
77664,971,45424,OH,Huber Heights,"Dayton-Kettering, OH",Montgomery County,1490.027778
92961,972,79424,TX,Lubbock,"Lubbock, TX",Lubbock County,1642.147619
71837,973,32174,FL,Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2097.650794
97050,974,92843,CA,Garden Grove,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2919.583333
81782,975,54601,WI,La Crosse,"La Crosse-Onalaska, WI-MN",La Crosse County,1334.57265
66264,976,20176,VA,Leesburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,2233.402778
79209,977,48439,MI,Grand Blanc,"Flint, MI",Genesee County,1699.777778
65895,978,19380,PA,West Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2059.192959
85874,979,63031,MO,Florissant,"St. Louis, MO-IL",Saint Louis County,1494.175136
71914,979,32303,FL,Tallahassee,"Tallahassee, FL",Leon County,1476.27381
99341,981,97504,OR,Medford,"Medford, OR",Jackson County,1895.944444
70983,982,30252,GA,McDonough,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,2154.34576
90662,983,75062,TX,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,1465.041077
66838,984,21228,MD,Catonsville,"Baltimore-Columbia-Towson, MD",Baltimore County,1881.460317
83519,986,58103,ND,Fargo,"Fargo, ND-MN",Cass County,927.5892857
81427,987,53711,WI,Madison,"Madison, WI",Dane County,1972.333333
99137,988,97223,OR,Tigard,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,2124.299201
82156,989,55303,MN,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,1690.896825
85941,990,63123,MO,Affton,"St. Louis, MO-IL",Saint Louis County,1449.861111
94796,991,85201,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1477.586696
75630,992,40324,KY,Georgetown,"Lexington-Fayette, KY",Scott County,1551.694444
97078,993,92886,CA,Yorba Linda,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4262.777778
70295,994,29073,SC,Lexington,"Columbia, SC",Lexington County,1800.746032
96668,995,92127,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3618.678925
96629,996,92078,CA,San Marcos,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3629.816239
96206,997,90703,CA,Cerritos,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3335.607143
96743,998,92234,CA,Cathedral City,"Riverside-San Bernardino-Ontario, CA",Riverside County,2753.611111
84642,999,60643,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1915
91689,1000,77040,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1409.814394
87563,1001,67401,KS,Salina,"Salina, KS",Saline County,909.4444444
96180,1002,90620,CA,Buena Park,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3416.111111
70871,1003,30093,GA,Norcross,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1550.648551
74003,1004,36695,AL,Mobile,"Mobile, AL",Mobile County,1575.146465
99013,1005,97007,OR,Beaverton,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,2019.253289
60390,1006,6606,CT,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2926.111111
91713,1007,77064,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1491.359127
96618,1008,92064,CA,Poway,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3198.796296
86034,1009,63385,MO,Wentzville,"St. Louis, MO-IL",Saint Charles County,1725.333333
98067,1010,95240,CA,Lodi,"Stockton, CA",San Joaquin County,1620.5
99491,1011,98003,WA,Federal Way,"Seattle-Tacoma-Bellevue, WA",King County,1950.264368
96027,1012,90046,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2883.283541
65863,1013,19335,PA,Downingtown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2377.771429
91463,1014,76542,TX,Killeen,"Killeen-Temple, TX",Bell County,1533.72144
83139,1015,57106,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1166.912393
66834,1016,21224,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,2085.127485
91212,1017,76051,TX,Grapevine,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1784.995673
94352,1018,83854,ID,Post Falls,"Coeur d'Alene, ID",Kootenai County,1717.306027
89319,1019,72034,AR,Conway,"Little Rock-North Little Rock-Conway, AR",Faulkner County,1362.592949
96995,1019,92691,CA,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3218.483333
97226,1021,93311,CA,Bakersfield,"Bakersfield, CA",Kern County,2335.987179
97220,1022,93304,CA,Bakersfield,"Bakersfield, CA",Kern County,1422.635582
94953,1023,85379,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022.928788
91994,1024,77511,TX,Alvin,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,1762.166667
62016,1025,11205,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3668.253968
95771,1026,89032,NV,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1920.50202
70022,1026,28546,NC,Jacksonville,"Jacksonville, NC",Onslow County,1375.270202
66668,1028,20854,MD,Potomac,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,3403.361111
98004,1028,95136,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3344.347222
97548,1030,94086,CA,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3433.542321
89707,1031,72701,AR,Fayetteville,"Fayetteville-Springdale-Rogers, AR",Washington County,1501.096866
86020,1032,63366,MO,O Fallon,"St. Louis, MO-IL",Saint Charles County,1870.138889
69779,1033,28216,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1797.408796
78467,1033,47150,IN,New Albany,"Louisville/Jefferson County, KY-IN",Floyd County,1196.194444
70844,1035,30064,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1844.550794
74746,1036,38305,TN,Jackson,"Jackson, TN",Madison County,1596.118519
58945,1037,2860,RI,Pawtucket,"Providence-Warwick, RI-MA",Providence County,1663.290598
72718,1038,33615,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1849.066105
98118,1039,95336,CA,Manteca,"Stockton, CA",San Joaquin County,2454.333333
71915,1040,32304,FL,Tallahassee,"Tallahassee, FL",Leon County,1270.821429
70875,1041,30097,GA,Duluth,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1907.980237
73162,1042,34668,FL,Port Richey,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1774.794435
93309,1043,80233,CO,Thornton,"Denver-Aurora-Lakewood, CO",Adams County,1976.205211
399655,1044,85286,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2184.286576
98011,1046,95148,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3832.305556
72161,1047,32712,FL,Apopka,"Orlando-Kissimmee-Sanford, FL",Orange County,2431.947222
99947,1048,98661,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,1767.84183
72540,1049,33321,FL,Tamarac,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2223.410985
96190,1050,90638,CA,La Mirada,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2626.722222
79044,1050,48185,MI,Westland,"Detroit-Warren-Dearborn, MI",Wayne County,1326.166667
73220,1052,34786,FL,Windermere,"Orlando-Kissimmee-Sanford, FL",Orange County,2482.263273
67723,1053,23455,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,2364.376068
82230,1054,55379,MN,Shakopee,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,1833.664141
69491,1055,27707,NC,Durham,"Durham-Chapel Hill, NC",Durham County,1442.424795
65369,1056,18104,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,2146.662879
87190,1057,66502,KS,Manhattan,"Manhattan, KS",Riley County,1181.805602
67590,1058,23188,VA,Williamsburg,"Virginia Beach-Norfolk-Newport News, VA-NC",James City County,2002.221591
93315,1059,80239,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,2159.664683
94430,1060,84065,UT,Riverton,"Salt Lake City, UT",Salt Lake County,1961.425
70377,1061,29223,SC,Columbia,"Columbia, SC",Richland County,1463.385226
90613,1062,75006,TX,Carrollton,"Dallas-Fort Worth-Arlington, TX",Dallas County,1554.002506
96669,1063,92128,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3029.089406
92013,1064,77539,TX,Dickinson,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1818.507937
81289,1065,53209,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1289.198413
94142,1066,83401,ID,Idaho Falls,"Idaho Falls, ID",Bonneville County,1263.333333
99527,1067,98042,WA,Covington,"Seattle-Tacoma-Bellevue, WA",King County,2403.711111
77940,1069,46060,IN,Noblesville,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1878.840715
69372,1070,27513,NC,Cary,"Raleigh-Cary, NC",Wake County,1518.128103
96341,1071,91306,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2900.380952
61186,1072,8816,NJ,East Brunswick,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2636.875
72261,1073,32837,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2155.140148
97365,1074,93619,CA,Clovis,"Fresno, CA",Fresno County,2467.469729
99338,1075,97501,OR,Medford,"Medford, OR",Jackson County,1921.277778
72494,1076,33193,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2510.379509
92653,1077,78744,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,1514.700882
60563,1078,7052,NJ,West Orange,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2614.166667
422746,1080,75033,TX,Frisco,"Dallas-Fort Worth-Arlington, TX",Denton County,1802.203968
76599,1081,43232,OH,Columbus,"Columbus, OH",Franklin County,1573.619048
58661,1082,2149,MA,Everett,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2777.714286
94480,1083,84120,UT,West Valley City,"Salt Lake City, UT",Salt Lake County,1962.015873
84283,1084,60014,IL,Crystal Lake,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,1791.25
97766,1085,94560,CA,Newark,"San Francisco-Oakland-Berkeley, CA",Alameda County,3389.331002
71831,1086,32162,FL,The Villages,"The Villages, FL",Sumter County,2591.666667
69489,1087,27705,NC,Durham,"Durham-Chapel Hill, NC",Durham County,1566.921245
88451,1088,70065,LA,Kenner,"New Orleans-Metairie, LA",Jefferson Parish,1737.5
93596,1089,80918,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1720.408259
58539,1090,1902,MA,Lynn,"Boston-Cambridge-Newton, MA-NH",Essex County,2175.652564
97505,1091,94014,CA,Daly City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2854.916667
60639,1092,7302,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,3676.908749
69375,1093,27516,NC,Carrboro,"Durham-Chapel Hill, NC",Orange County,2746.55665
60641,1094,7304,NJ,Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2268.693372
70824,1095,30039,GA,Snellville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2087.074405
75568,1096,40214,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1266.666667
71832,1097,32164,FL,Palm Coast,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,1988.173977
94745,1098,85029,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1373.907018
88043,1099,68516,NE,Lincoln,"Lincoln, NE",Lancaster County,1409.294017
91748,1100,77099,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1379.166667
74166,1101,37087,TN,Lebanon,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson County,1631.07197
69773,1102,28210,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1575.289855
399658,1103,85295,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2014.348443
399730,1104,84081,UT,West Jordan,"Salt Lake City, UT",Salt Lake County,2047.27381
96582,1105,92009,CA,Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3773.281746
79741,1106,49424,MI,Holland,"Grand Rapids-Kentwood, MI",Ottawa County,1635.277778
84644,1107,60645,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1633.879121
81341,1108,53511,WI,Beloit,"Janesville-Beloit, WI",Rock County,1040.555556
83942,1109,59102,MT,Billings,"Billings, MT",Yellowstone County,1444.386752
82189,1110,55337,MN,Burnsville,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,1420.627315
97753,1111,94546,CA,Castro Valley,"San Francisco-Oakland-Berkeley, CA",Alameda County,2963.013228
98451,1112,95843,CA,Antelope,"Sacramento-Roseville-Folsom, CA",Sacramento County,2408.631313
84378,1113,60126,IL,Elmhurst,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2353.754986
62047,1114,11237,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3365.722138
92491,1115,78541,TX,Edinburg,"McAllen-Edinburg-Mission, TX",Hidalgo County,961.1599512
97760,1116,94553,CA,Martinez,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2379.237429
99251,1117,97401,OR,Eugene,"Eugene-Springfield, OR",Lane County,1607.905597
99519,1118,98034,WA,Kirkland,"Seattle-Tacoma-Bellevue, WA",King County,2557.099375
67587,1119,23185,VA,Williamsburg,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg City,2026.614646
79740,1120,49423,MI,Holland,"Holland, MI",Allegan County,1400
84643,1121,60644,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1094.89899
72259,1122,32835,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1791.755255
65943,1123,19464,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,1731.529762
72429,1124,33126,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2430.316123
90045,1125,73505,OK,Lawton,"Lawton, OK",Comanche County,1050.968254
62035,1126,11224,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2937.166667
84637,1127,60637,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1583.42803
81422,1128,53704,WI,Madison,"Madison, WI",Dane County,1513
78449,1129,47130,IN,Jeffersonville,"Louisville/Jefferson County, KY-IN",Clark County,1389.91746
71343,1130,30907,GA,Martinez,"Augusta-Richmond County, GA-SC",Columbia County,1436.97633
96844,1131,92374,CA,Redlands,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2438.796898
70970,1133,30228,GA,Hampton,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,1961.744467
84599,1134,60586,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2793.805556
78942,1135,48066,MI,Roseville,"Detroit-Warren-Dearborn, MI",Macomb County,1378.481481
97958,1136,95060,CA,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,3594.902778
72713,1136,33610,FL,East Lake-Orient Park,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2036.986111
65368,1138,18103,PA,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,1672.155556
97920,1139,95008,CA,Campbell,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3282.628205
62086,1140,11374,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2759.244444
66828,1141,21218,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,1503.50496
72543,1142,33324,FL,Plantation,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2537.733647
96646,1143,92104,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2609.093601
99255,1144,97405,OR,Eugene,"Eugene-Springfield, OR",Lane County,2060.842857
60569,1145,7060,NJ,Plainfield,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2227.611111
72354,1146,33016,FL,Hialeah,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2602.164502
64009,1147,15301,PA,Washington,"Pittsburgh, PA",Washington County,953.8333333
75422,1148,39759,MS,Starkville,"Starkville, MS",Oktibbeha County,1188.333333
97758,1150,94551,CA,Livermore,"San Francisco-Oakland-Berkeley, CA",Alameda County,3016.861953
96664,1151,92122,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3386.511655
72103,1152,32608,FL,Gainesville,"Gainesville, FL",Alachua County,1491.518062
65811,1153,19144,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1375.189743
96046,1154,90065,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3003.111111
90646,1155,75044,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,1577.007692
90660,1156,75060,TX,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,2026.75
90316,1157,74133,OK,Tulsa,"Tulsa, OK",Tulsa County,1266.059091
94165,1158,83440,ID,Rexburg,"Rexburg, ID",Madison County,1082.708333
70929,1159,30157,GA,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,2072.778409
88790,1160,70769,LA,Prairieville,"Baton Rouge, LA",Ascension Parish,1927.083333
62038,1161,11228,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2810.277778
77260,1162,44646,OH,Massillon,"Canton-Massillon, OH",Stark County,988.4722222
89249,1163,71913,AR,Hot Springs,"Hot Springs, AR",Garland County,1260.555556
73596,1164,35758,AL,Madison,"Huntsville, AL",Madison County,1425.814223
100014,1165,98902,WA,Yakima,"Yakima, WA",Yakima County,1206.944444
85992,1166,63303,MO,Saint Charles,"St. Louis, MO-IL",Saint Charles County,1521.37854
96996,1167,92692,CA,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3421.879058
97807,1168,94605,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,2487.730159
60322,1169,6457,CT,Middletown,"Hartford-East Hartford-Middletown, CT",Middlesex County,1835.008333
72720,1171,33617,FL,Temple Terrace,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1743.967832
96004,1172,90023,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2474
94880,1173,85296,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2279.592976
91852,1173,77338,TX,Humble,"Houston-The Woodlands-Sugar Land, TX",Harris County,1680.466667
61805,1175,10465,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,2399.444444
98953,1176,96822,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,2076.787037
69444,1177,27604,NC,Raleigh,"Raleigh-Cary, NC",Wake County,1793.475537
84376,1179,60123,IL,Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,1627.777778
74056,1180,36830,AL,Auburn,"Auburn-Opelika, AL",Lee County,1634.970085
81563,1181,54115,WI,De Pere,"Green Bay, WI",Brown County,1440
60916,1182,8021,NJ,Lindenwold,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,1941.733333
72717,1183,33614,FL,Egypt Lake-Leto,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1588.572421
66566,1184,20706,MD,Lanham Seabrook,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2295.138889
70817,1185,30032,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1726.60641
99092,1186,97123,OR,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,2482.878788
94380,1187,84010,UT,Bountiful,"Ogden-Clearfield, UT",Davis County,1933.035714
99589,1189,98133,WA,Shoreline,"Seattle-Tacoma-Bellevue, WA",King County,1989.671413
72182,1190,32738,FL,Deltona,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,1924.222222
96038,1191,90057,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2061.27963
94819,1192,85224,AZ,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1803.043771
97107,1193,93036,CA,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2883.694444
90687,1194,75093,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,1753.05
94807,1195,85212,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2207.695833
69209,1196,27106,NC,Winston-Salem,"Winston-Salem, NC",Forsyth County,1335.474359
66744,1197,21043,MD,Ellicott City,"Baltimore-Columbia-Towson, MD",Howard County,2079.842105
97693,1198,94303,CA,East Palo Alto,"San Francisco-Oakland-Berkeley, CA",San Mateo County,3849.083333
62170,1199,11590,NY,Westbury,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3049.166667
90628,1200,75023,TX,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,2034.670933
70383,1201,29229,SC,Columbia,"Columbia, SC",Richland County,1746.394571
86716,1203,65202,MO,Columbia,"Columbia, MO",Boone County,1134.366667
77529,1204,45238,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,1038.333333
60944,1205,8053,NJ,Evesham Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2335.575
91730,1206,77081,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1038.239394
88539,1207,70301,LA,Thibodaux,"Houma-Thibodaux, LA",Lafourche Parish,1356.555556
94639,1208,84660,UT,Spanish Fork,"Provo-Orem, UT",Utah County,2119.722222
98369,1209,95678,CA,Roseville,"Sacramento-Roseville-Folsom, CA",Placer County,2304.031579
96870,1210,92410,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1714.755556
60884,1211,7960,NJ,Morristown,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2965.002849
98431,1211,95822,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,1961.595238
96014,1213,90033,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2431.380952
78483,1215,47201,IN,Columbus,"Columbus, IN",Bartholomew County,1319.005952
99636,1216,98223,WA,Arlington,"Seattle-Tacoma-Bellevue, WA",Snohomish County,1996.438889
99827,1217,98501,WA,Olympia,"Olympia-Lacey-Tumwater, WA",Thurston County,1980.783761
96522,1218,91789,CA,Walnut,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3862.97619
98306,1219,95610,CA,Citrus Heights,"Sacramento-Roseville-Folsom, CA",Sacramento County,1841.574074
96623,1220,92069,CA,San Marcos,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3049.664103
86022,1221,63368,MO,O Fallon,"St. Louis, MO-IL",Saint Charles County,1819.944444
70518,1221,29501,SC,Florence,"Florence, SC",Florence County,1648.083333
95057,1223,85719,AZ,Tucson,"Tucson, AZ",Pima County,1564.325558
417442,1224,85138,AZ,Maricopa,"Phoenix-Mesa-Chandler, AZ",Pinal County,1954.25641
96858,1225,92395,CA,Victorville,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2132.5
62099,1226,11413,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2766.666667
95914,1227,89436,NV,Sparks,"Reno, NV",Washoe County,2082.9364
96375,1228,91352,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3065.277778
72173,1229,32725,FL,Deltona,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,1939.320346
90741,1230,75165,TX,Waxahachie,"Dallas-Fort Worth-Arlington, TX",Ellis County,1706.326343
69242,1231,27215,NC,Burlington,"Burlington, NC",Alamance County,1344.609524
79416,1233,48843,MI,Howell,"Detroit-Warren-Dearborn, MI",Livingston County,1949.527778
89903,1234,73072,OK,Norman,"Oklahoma City, OK",Cleveland County,1639.388889
65099,1235,17543,PA,Lititz,"Lancaster, PA",Lancaster County,1518.083333
92354,1236,78258,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1457.35541
70592,1237,29607,SC,Greenville,"Greenville-Anderson, SC",Greenville County,1547.135992
93252,1238,80123,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,1940.334467
67427,1239,22903,VA,Charlottesville,"Charlottesville, VA",Albemarle County,1955.104304
97379,1240,93635,CA,Los Banos,"Merced, CA",Merced County,2240.277778
72481,1241,33179,FL,Ives Estates,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2354.872807
94870,1242,85281,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1752.744702
96008,1243,90027,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2760.799175
97035,1244,92821,CA,Brea,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2783.478355
72450,1245,33147,FL,West Little River,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2719.444444
72465,1245,33162,FL,North Miami Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2200.660806
73385,1247,35215,AL,Center Point,"Birmingham-Hoover, AL",Jefferson County,1266.38141
58880,1248,2740,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,2003.194444
99639,1249,98226,WA,Bellingham,"Bellingham, WA",Whatcom County,1948.839286
65812,1250,19145,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1672.826923
95082,1251,85746,AZ,Tucson,"Tucson, AZ",Pima County,1830.902778
92297,1252,78201,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1157.968254
73197,1253,34743,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,2226.951515
70906,1254,30132,GA,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,2167.218855
62233,1256,11757,NY,Lindenhurst,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3400
90633,1257,75028,TX,Flower Mound,"Dallas-Fort Worth-Arlington, TX",Denton County,2252.533761
82182,1258,55330,MN,Elk River,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County,1986.666667
